"Task ID","Event Date Time (UTC)","Performance Counter","Value"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0.207161669813209"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","3.02502695551103"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","470.895862741217"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","473.920889696728"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","185857.656146598"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","3032061.15152491"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","3217918.80767151"
"Blog-B1","1/7/2020 8:23:22 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","7.29741038094762"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","13.8365926242351"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","7.68206352596615"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","4.60479897683169"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","3.06616670226446"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","1.92329526683232"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","5.38521296098531"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","15.0738916256158"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0.197044334975369"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1763548"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32370573312"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","5.01692922491776"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","26927184"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","1038312"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29052056"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","29052056"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","910.751415504914"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","1656.00175768086"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","2566.75317318577"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","52015048.9035851"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","16805744.0566533"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","68820792.9602384"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","57112.2350380849"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","10148.3853979653"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","26812.3922779923"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0.360396810501931"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","910.751415504914"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","67.3896586010165"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","0.991024391191418"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","1587.62107468865"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","67.3896586010165"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","0.991024391191418"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","2498.37249019357"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","52015048.9035851"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","1189863.52504006"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","60888.5385948007"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","15554991.9930184"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","1189863.52504006"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","60888.5385948007"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","67570040.8966036"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","57112.2350380849"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","17656.4705882353"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","61440"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","9797.67290886392"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","17656.4705882353"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","61440"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","27045.6231654106"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0.000594369117647059"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0.0001414"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0.370244211225704"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0.991024391191418"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","67.3896586010165"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","68.3806829922079"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","60888.5385948007"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","1189863.52504006"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","1250752.06363487"
"Blog-B1","1/7/2020 8:24:24 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","0.00504974498787281"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","0.00504974498787281"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","0.00504974498787281"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","0.00504974498787281"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","0.00504974498787281"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1549632"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32595222528"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","5.01652767783717"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\database cache memory (kb)","28146648"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\free memory (kb)","33672"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\target server memory (kb)","29269176"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:memory manager\total server memory (kb)","29269176"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\logicaldisk(_total)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk reads/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk writes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk transfers/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk read bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk write bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\disk bytes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/read","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/write","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk bytes/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(0 c:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(1 g:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(3 l:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(4 t:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\physicaldisk(2 e:)\avg. disk sec/transfer","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log flushes/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tempdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(model)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(msdb)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(mssqlsystemresource)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(tpcc)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(_total)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:25:26 PM","\\ec2amaz-2k3pvvl\sqlserver:databases(master)\log bytes flushed/sec","0"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\processor(_total)\% processor time","0.0194862021392073"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\processor(0)\% processor time","0.0194862021392073"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\processor(1)\% processor time","0.0194862021392073"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\processor(2)\% processor time","0.0194862021392073"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\processor(3)\% processor time","0.0194862021392073"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\processor(_total)\% privileged time","0"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\processor(_total)\% user time","0"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(default)\cpu usage %","0"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\sqlserver:workload group stats(internal)\cpu usage %","0"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\memory\available kbytes","1543800"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\memory\committed bytes","32594325504"
"Blog-B1","1/7/2020 8:26:28 PM","\\ec2amaz-2k3pvvl\paging file(_total)\% usage","5.01652767783717"
